variety,soil_type,season,seeding_method,fertilizer_kg_ha,temperature_avg,rainfall_mm,humidity_avg,historical_yield_tons_ha,yield_tons_ha
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,91.9391555784848,29.17536863512627,132.4679865586235,68.01279036324493,3.0493665961983156,4.13
Dinorado,Clay,Dry,Direct Seeded,135.61156125999798,25.16537731334959,102.46572473162972,71.7908477484904,3.5152470732853276,4.41
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,165.82287572111971,29.820645215724312,127.46307416678883,68.94110582391293,4.734646860399867,5.38
NSIC Rc 222,Clay,Wet,Transplanted,189.2013112661831,23.75321678378599,185.67508995733772,79.31770043428097,4.480430558941238,5.98
IR64,Silty Clay,Wet,Direct Seeded,89.16907166496156,29.826207890770092,224.40525051274352,63.0349062367919,3.3115708807117374,3.96
Dinorado,Clay Loam,Wet,Direct Seeded,100.22854264984717,28.63810105250283,305.891351541817,74.34298118094732,2.866405004640799,4.45
NSIC 218,Silty Clay,Wet,Direct Seeded,119.63996304289095,28.832083095475866,331.5564261734727,70.03364445645174,2.6274202748417257,4.85
Dinorado,Clay,Wet,Direct Seeded,189.07622566039834,26.8155339712726,159.7959455028127,86.52413889864944,5.013745539757857,5.11
IR64,Clay,Dry,Transplanted,185.20802852159858,28.670015326808645,76.35293221890164,62.20236280723177,2.72542584870358,4.07
IR64,Clay Loam,Wet,Transplanted,63.481742015095705,22.797970465594574,282.7359327680912,84.89085194798564,2.8445354566191634,3.88
Dinorado,Clay,Dry,Transplanted,69.78947386307163,30.515511170493674,110.42252327870621,65.03041429589727,3.213131890826001,4.16
IR64,Silty Clay,Wet,Direct Seeded,124.32637659959573,22.55547233487646,291.32849657247164,62.657329797898655,3.8370091127195436,4.35
Dinorado,Clay Loam,Dry,Direct Seeded,65.99289092081352,23.487415098714976,147.19731289251214,66.06968574369024,4.8693612407094875,4.53
NSIC Rc 160,Silty Clay,Dry,Transplanted,101.83713100230463,27.76789708497236,31.488397998166082,63.07958946035431,3.242440977823318,4.41
Dinorado,Clay,Dry,Transplanted,72.25780673262165,29.394114554566915,139.76889692422458,75.62951844606377,4.1305247450792555,4.59
Dinorado,Clay Loam,Dry,Direct Seeded,145.4060532697829,22.762515643462535,83.13095269786639,89.64644858747344,2.7711175661501293,4.37
IR64,Silty Clay,Wet,Transplanted,192.42431476087427,31.207648141223196,169.7069992775503,61.02982055772777,3.893533015409574,4.43
IR64,Clay,Wet,Direct Seeded,199.51006554415721,31.736076488006987,275.17200855019087,73.83385047958384,3.0329169801319247,3.91
NSIC Rc 222,Clay,Wet,Direct Seeded,106.28616987453722,28.05950173007711,328.4605700124566,71.58210987323585,3.133574676671695,5.32
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,139.85189556719183,26.812434553768366,100.05052430220812,70.18819242739201,3.6004853023267884,5.78
NSIC Rc 160,Clay,Wet,Direct Seeded,178.44014802861219,29.413949722797497,163.30682121888273,69.95590831300083,4.784043096102572,4.25
NSIC Rc 222,Silty Clay,Wet,Direct Seeded,67.6193109194576,25.283573523272054,340.06694408099054,86.85038269879387,4.731959289700704,5.21
Dinorado,Clay Loam,Wet,Direct Seeded,153.43466165779475,26.932644341051066,294.1066262260342,60.569284506252124,3.7449189294559604,5.34
IR64,Sandy Loam,Wet,Transplanted,111.32654925876024,31.161510268144013,358.30680206794773,83.24749162140415,2.8560134625772258,3.99
NSIC Rc 222,Clay,Dry,Transplanted,80.92192404202461,31.556554252415335,132.9016609674718,67.58799536417825,3.342074860071839,5.67
NSIC Rc 222,Clay,Dry,Transplanted,110.41304281211629,31.270691160511852,67.35158415732437,71.49886532452724,4.016067329590415,5.24
NSIC Rc 160,Clay,Wet,Direct Seeded,61.39404304473753,24.6244806696384,204.51564321351748,72.60449738545734,5.10823533608537,4.25
NSIC Rc 160,Silty Clay,Wet,Transplanted,154.31107228839585,24.324690402167633,358.3184210532796,69.1419526222123,5.404763844439991,4.92
Dinorado,Sandy Loam,Wet,Direct Seeded,87.91140031226797,24.97664505929314,173.64024381686698,62.80676585506193,4.412412805071741,4.8
IR64,Silty Clay,Dry,Direct Seeded,96.7108467567317,26.4131111238846,68.61696048460709,63.42992546488304,3.552059471492204,4.06
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,68.16219473621942,25.141674127919636,83.80545708859405,68.94393372247933,4.580360361083136,3.8
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,179.69886708348375,25.74212795739058,12.674291829559081,84.65427158661751,3.5086904074617955,5.86
IR64,Silty Clay,Wet,Transplanted,124.01664189241079,28.206369521207595,250.95742411116782,64.03882958362236,4.376420360249819,5.26
IR64,Silty Clay,Dry,Transplanted,135.82203166796006,29.625256770939757,79.5332653320691,82.27919499437792,3.23129971508703,3.87
NSIC Rc 222,Clay Loam,Dry,Transplanted,135.4149024642282,29.35558198267917,50.752217099192244,68.66609188287863,3.300966103694134,5.9
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,111.57396718120125,30.14423567079152,139.9135855348494,86.50394805336279,2.7256767671233693,3.91
NSIC Rc 222,Clay,Dry,Transplanted,78.87948731572092,22.321844032154022,22.282941825424384,72.84985426201922,3.7604234566395247,5.02
IR64,Clay Loam,Dry,Transplanted,161.76991227475997,22.47733789678756,74.30486468277225,65.15169939892127,4.354523560287003,4.46
NSIC 218,Clay,Wet,Transplanted,69.05843980365115,29.893829606886293,199.87119788116212,89.5753335033153,4.866384831431864,5.13
NSIC 218,Clay,Wet,Direct Seeded,65.58106854182158,27.33078822324632,369.0052080727186,65.29903557689735,4.931045634513081,5.08
Dinorado,Clay Loam,Wet,Transplanted,156.5217556394755,27.781406737621204,326.22995407544346,77.02859463696808,5.4773333485214915,4.83
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,81.32555306779757,22.52586860214377,156.34044429018203,77.07859434288403,2.763267177510886,5.16
NSIC Rc 222,Clay,Dry,Transplanted,96.01591270292485,24.553138011712708,142.6455438528305,71.18440353533339,3.9794103053374865,6.19
Dinorado,Clay Loam,Wet,Direct Seeded,121.28412005026104,28.383543048854776,152.38083890348904,88.54465777647393,4.0641237262072405,4.62
Dinorado,Silty Clay,Wet,Transplanted,117.40269750943193,30.591818901106762,222.81231362041743,85.31623687235195,4.913600279133677,4.91
Dinorado,Silty Clay,Wet,Transplanted,156.2868687597499,31.169833971814025,185.82077857014136,84.89458682514726,3.299075546766541,4.81
IR64,Silty Clay,Dry,Transplanted,143.51476901650415,27.004194958350816,136.14493504458687,89.22455806288434,2.708116959818401,4.78
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,146.65942434227986,27.454742327381975,307.5761193900489,73.7132801458895,3.4412764308052592,5.75
IR64,Silty Clay,Dry,Transplanted,157.1081495983186,30.33049631068991,108.18878193243702,62.91557326860088,5.451783487192783,4.91
Dinorado,Clay,Dry,Transplanted,93.8919091135198,27.376246007473547,92.51054727945046,82.96367776349382,5.198323593473759,4.84
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,98.34999677007104,27.168585255373173,49.30233119859762,71.42437738355801,3.685740882839955,5.52
IR64,Silty Clay,Wet,Direct Seeded,115.69966218433312,31.05084037760954,315.9492334706399,65.71035455410555,5.128815996235182,3.31
IR64,Clay,Dry,Direct Seeded,96.11932595502891,29.899327210558802,61.37399578534367,74.4974202966076,2.5982634523499764,3.89
Dinorado,Silty Clay,Wet,Direct Seeded,197.74068034562953,31.090725263612946,385.48772591534185,87.7715682050149,3.4426122323926016,4.2
NSIC Rc 222,Clay,Wet,Transplanted,172.10778896321443,24.182470547811537,388.0099811364602,65.14071057043886,4.680435543962633,5.68
Dinorado,Silty Clay,Wet,Transplanted,74.69820323840443,27.243754866553566,314.72417635283637,85.46096445689226,3.164356753050517,4.78
NSIC Rc 222,Clay,Dry,Direct Seeded,50.83912338228043,30.42472128593358,22.618881065577813,72.54614824845352,3.09517285446192,4.41
NSIC 218,Silty Clay,Dry,Transplanted,56.41749023709018,23.11147827467109,120.05516168615327,64.10405942109426,5.08542263789312,5.46
NSIC Rc 160,Clay,Wet,Direct Seeded,86.60951765643878,29.946621542939617,151.41877821317718,85.45146911965969,4.347861883230232,4.19
NSIC Rc 160,Clay Loam,Dry,Transplanted,67.14369287552849,23.829733834148694,55.34176750653364,89.08861023574286,5.467068154936108,4.7
NSIC Rc 160,Clay,Dry,Direct Seeded,130.0007172338858,30.08118754985321,103.48946586422903,68.73812147505035,2.9040090288374456,3.86
Dinorado,Silty Clay,Dry,Transplanted,178.6992834091038,28.12000937556868,60.06326880780588,69.10608629526206,3.56838522169944,4.52
NSIC 218,Silty Clay,Wet,Direct Seeded,160.5125331369841,23.93235991484867,239.74947914240357,71.716379491198,3.4336401154110536,5.31
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,82.34135946232857,26.733541793328012,75.00626179547677,84.42391093382422,5.140396713156729,5.72
IR64,Clay,Dry,Transplanted,109.89488840386788,28.819051664607716,87.7003461326953,60.31251590218499,3.2658895601290316,4.39
NSIC Rc 222,Clay Loam,Wet,Transplanted,126.18413142969165,28.338529008835422,278.28537831181654,66.71869655212603,3.56038299302251,5.49
IR64,Clay,Dry,Transplanted,171.5308774255003,26.27247196231704,122.2593371746845,81.17699433318978,2.9285016270262823,4.18
NSIC Rc 222,Clay,Wet,Direct Seeded,175.8682404659247,30.993665289209268,274.7949391271165,72.16918351456579,4.826202947947561,5.65
NSIC 218,Clay Loam,Dry,Transplanted,186.45774678616638,27.192634144878443,39.561892855695255,69.90886868904383,3.213109851876559,5.73
IR64,Clay,Dry,Direct Seeded,126.38678757543127,27.058672985286883,65.82715415617989,86.16848666706052,2.7049608166966586,4.22
Dinorado,Clay Loam,Dry,Transplanted,154.14121196537945,22.62250589941454,28.211420064854458,87.52001760438718,3.80532619807269,4.99
NSIC Rc 222,Clay Loam,Dry,Transplanted,66.77005568509057,31.221203897976373,20.6064706889763,88.43958657498587,3.6743743718846043,5.01
NSIC Rc 222,Clay,Dry,Direct Seeded,134.79334399309732,23.77116568678373,94.65440986363086,68.1765159796289,3.0328276129161265,4.83
IR64,Clay,Dry,Direct Seeded,87.30377142067027,27.283446934365543,36.47274621024637,87.3753782861732,2.9007926796880463,4.19
Dinorado,Silty Clay,Wet,Transplanted,114.75753275399167,30.0356760140031,300.83515737555666,82.10896664181867,5.189671640149783,4.92
Dinorado,Silty Clay,Dry,Direct Seeded,145.1075762460079,24.154532769556432,18.371907869653832,64.62644245465742,2.7035334596536917,4.35
NSIC 218,Sandy Loam,Dry,Direct Seeded,88.54789067806716,27.27373289970841,135.59371036889678,78.3081008492463,2.79793287008896,5.26
Dinorado,Sandy Loam,Dry,Transplanted,57.82775866951416,24.406849092233408,84.80401876995542,60.790044579209734,3.235141843415218,4.63
Dinorado,Clay,Wet,Direct Seeded,51.535078461313624,29.596949977999117,390.1378707011901,81.25134467312596,5.358517568969507,4.27
Dinorado,Clay Loam,Wet,Transplanted,53.323930331678234,27.643411678731507,371.29817298878845,82.00702567952816,2.7561527485595656,4.61
NSIC Rc 160,Sandy Loam,Wet,Transplanted,51.252460627065446,30.559758603951437,177.22700836262206,83.68015525784992,4.9480444802286465,4.49
NSIC 218,Clay,Dry,Direct Seeded,66.55325848368132,30.94558002877383,28.84794903641785,65.17575162367305,5.1761564599564815,4.68
NSIC Rc 222,Sandy Loam,Dry,Transplanted,85.92330718551949,28.48733482445398,17.47965784265696,78.84749822842593,3.6336032243526564,5.29
IR64,Clay Loam,Wet,Direct Seeded,83.18322712734488,29.253912461589444,216.4950978483483,65.36570054482964,3.3816831994955274,4.27
NSIC Rc 222,Clay,Wet,Transplanted,198.01948912698452,27.492200998868636,358.2773543549091,88.39950250167527,4.532133184772224,5.92
NSIC 218,Clay Loam,Wet,Direct Seeded,95.90091578134148,25.84428733067383,356.0767272048017,80.25032078042503,4.607903801830669,5.38
IR64,Clay,Dry,Direct Seeded,69.11311750390986,28.481179230208348,26.780407477911858,62.85977544012167,4.839931488472466,4.03
NSIC 218,Sandy Loam,Wet,Direct Seeded,131.8343816251637,31.08288623487329,218.84268103041774,65.61096690017469,4.991700343986777,5.46
Dinorado,Silty Clay,Dry,Direct Seeded,178.69361830962626,26.16680380431438,75.98721364488597,79.90380294389243,3.3051863680370204,5.15
IR64,Sandy Loam,Dry,Direct Seeded,151.70905651815127,25.144100263737954,103.58513572364569,74.30011488478826,4.560884805659947,4.49
Dinorado,Sandy Loam,Dry,Transplanted,94.41231337031755,25.88436938552574,99.77921049804638,82.08892998632635,2.9047171728540264,4.59
NSIC Rc 222,Silty Clay,Wet,Transplanted,134.24242396871824,26.353976302115996,332.6470076715299,68.42366396776977,4.032193994632461,5.79
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,157.22839613006136,22.735610289777163,30.21923207702979,79.73752610541231,4.338660749537784,5.35
IR64,Clay,Wet,Transplanted,159.21567385516136,26.984418404349945,318.00934467946433,65.30880504091317,2.985195810029644,4.6
IR64,Clay,Wet,Direct Seeded,149.98076829465333,26.943142480500597,268.3809912424904,76.311307900831,2.7295196191586224,4.68
NSIC 218,Clay Loam,Wet,Direct Seeded,180.6215637163427,27.88443827640523,200.36373816975734,88.7339877464996,3.084238858828579,5.47
NSIC 218,Clay Loam,Wet,Transplanted,180.51581875161565,25.628200304713314,372.1607952235215,78.8466669687296,3.7617662435571013,5.37
Dinorado,Sandy Loam,Dry,Transplanted,136.8404839110505,28.131075959555897,98.68845325727924,61.49980852514749,5.163522933446124,5.4
IR64,Silty Clay,Dry,Direct Seeded,114.47845536668184,30.782163102742032,66.68118739046392,89.6628641320988,4.095743273604182,3.84
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,146.23554433476497,31.554709904951643,75.0641298019251,64.70598988946597,4.745478675201972,5.54
NSIC 218,Sandy Loam,Dry,Direct Seeded,172.73180020556947,27.836122161410497,122.2002568743444,81.54207308091316,3.0224335848743396,5.23
NSIC 218,Silty Clay,Wet,Direct Seeded,50.84781572617771,22.42590953970313,319.4627960767087,75.97590117192588,2.8179345941656764,4.07
NSIC Rc 222,Clay,Wet,Direct Seeded,198.79955135222767,31.692359972671092,192.24823121959366,68.83082063412911,3.2188520728967194,5.71
NSIC 218,Sandy Loam,Wet,Direct Seeded,77.43406584937989,29.058620608962563,326.2005862102152,65.31931456283127,3.4416412383710773,5.13
Dinorado,Clay,Wet,Transplanted,120.53734784899643,25.35963648553652,335.358429894245,65.33107092830147,4.144306056466599,4.75
IR64,Clay Loam,Dry,Direct Seeded,180.80446022643,23.471577009637233,56.54991217514937,85.75199043624481,5.143729961093323,4.06
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,83.7560598566299,23.43418612236275,371.7200712802602,86.1873754249027,3.7782778503320964,5.09
IR64,Silty Clay,Dry,Transplanted,121.51928358505748,23.677444061396027,30.57986660286953,73.95436564874136,4.05639456353491,3.98
NSIC 218,Sandy Loam,Wet,Direct Seeded,69.88732702717688,22.4557252161382,205.70981381048372,63.10864388774922,2.513840607954762,4.07
NSIC 218,Clay,Wet,Direct Seeded,109.26144880822889,31.021541886529114,397.1885263533517,86.52495311540369,2.59993618867386,4.55
NSIC Rc 222,Silty Clay,Wet,Transplanted,76.57031821895038,27.407682328273363,188.3483556317303,74.61049458525267,2.751307599782643,5.77
Dinorado,Clay Loam,Wet,Direct Seeded,104.54416231567356,28.999594127138373,300.1722229648958,73.1628726860074,4.5969822564370855,4.93
NSIC Rc 160,Clay Loam,Dry,Transplanted,106.01963251890831,30.281085092683075,132.28343869928767,72.22071073312861,3.9585741063157522,4.85
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,198.9756184397499,29.915410063332004,39.69828062128732,70.95042521577616,3.0788835955955745,5.63
NSIC Rc 160,Clay,Dry,Transplanted,199.22195439556583,30.826056237288416,51.16418187764998,75.78016210825783,4.2777983160694575,4.85
NSIC Rc 160,Sandy Loam,Dry,Transplanted,67.21794179909186,31.67254622524952,108.92260824636713,78.13623679835112,4.133836455457108,3.75
Dinorado,Clay,Wet,Transplanted,158.89531689925207,26.390706147419394,314.29412631836965,73.99296610718868,2.7663979054299874,5.25
NSIC Rc 160,Clay,Wet,Direct Seeded,57.761821950365174,31.503354666683904,254.73822381646514,86.89944490365133,4.421238318151438,4.3
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,54.52880230057829,29.232899483428163,105.69704438806502,69.52983685588492,4.801464617891531,4.02
Dinorado,Silty Clay,Dry,Transplanted,65.80008413674464,22.706681903080785,122.05600297973602,77.34935570360344,3.3596632231272907,4.51
NSIC Rc 160,Sandy Loam,Wet,Transplanted,194.8228485511901,28.817831212123455,268.7594271925966,68.99861760581956,4.562466585982923,5.09
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,191.1295321842046,28.867166596048484,372.7275241805344,82.60050071377603,3.0991585510263517,4.66
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,79.08917304210206,31.05860563792527,35.741329802711746,63.06363297984707,4.770186441135234,3.93
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,74.25085033305673,25.72932132470092,59.319185063988456,65.66096990385998,5.235322507368161,5.3
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,86.08026297739205,27.84911500271818,27.62365345387655,84.03604229780852,3.8256013714049413,5.13
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,127.33204911127132,22.121875510117427,311.3185574163655,65.49592785658616,3.2338662346348537,5.36
Dinorado,Clay Loam,Dry,Transplanted,135.45569480531148,25.32075242181336,85.74548060360459,78.7723903858422,3.6975301065930997,4.35
NSIC 218,Clay,Dry,Direct Seeded,83.2390145659171,22.62243726158781,50.959882955418166,89.1073035571259,3.2502324179671507,3.88
NSIC Rc 160,Sandy Loam,Dry,Transplanted,163.4934182134918,27.21872972764897,106.45098974119878,75.68671841297898,2.5037181272991265,4.81
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,96.43297541039762,30.17447650506953,10.04821151783575,65.62189339020208,4.4513698354133355,4.06
Dinorado,Silty Clay,Dry,Transplanted,188.31969882941155,24.06442692129069,18.355619784341094,69.62073137077913,2.627579925886591,4.65
NSIC Rc 160,Silty Clay,Wet,Transplanted,148.50840596850958,27.274410455577787,274.2502395586716,84.70374229362714,3.131172220651693,4.35
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,115.45267914554175,24.04008636510767,70.55844207270806,70.54982739359922,4.667348668389463,4.99
NSIC 218,Clay,Wet,Transplanted,168.4868002554268,23.206884678462405,182.08739060838116,81.70534077089441,4.497175041747351,5.52
IR64,Clay,Dry,Transplanted,172.6871939069997,27.109967919343426,144.1457818365796,83.3205018865203,2.719986736138497,4.74
NSIC Rc 160,Clay Loam,Dry,Transplanted,93.57224084134154,22.791486209497275,134.7191942302856,75.03548541735492,4.480164223237232,4.22
NSIC Rc 222,Sandy Loam,Dry,Transplanted,100.95718157541265,27.873546311379894,149.16126392867764,83.49640153099168,5.291724668727348,6.2
IR64,Clay,Wet,Direct Seeded,190.39327305929052,22.313374606767262,151.83440630578366,69.50709013284643,2.7235074070545493,3.94
NSIC 218,Sandy Loam,Wet,Transplanted,74.71115575449079,23.067149718683755,181.24215453795836,75.48478940149218,3.747064683029909,5.02
