variety_maturity_days,variety_max_yield,variety_avg_yield,land_area_ha,fertilizer_kg_ha,historical_yield_tons_ha,temperature_avg,rainfall_mm,humidity_avg,yield_class,yield_tons_ha,variety_Angelica (NSIC Rc122),variety_NSIC 2016 Rc 456H (Mestiso 78),variety_NSIC RC 402 (Tubigan 36),variety_NSIC Rc 480,variety_NSIC Rc 486 (Mestiso 80),variety_NSIC Rc 512 (Tubigan 44),variety_NSIC Rc 534 (Salinas 29),variety_NSIC Rc 666H,variety_NSIC Rc124H (MESTISO 4),variety_NSIC Rc132H (MESTISO 6),variety_NSIC Rc160 (Tubigan 14),variety_NSIC Rc204H (Mestiso 20),variety_NSIC Rc216 (Tubigan 17),variety_NSIC Rc222 (Tubigan 18),variety_NSIC Rc234H (MESTISO 27),variety_NSIC Rc440(Tubigan 39),variety_PSB Rc18 (Ala),variety_PSB Rc72H (Mestiso),classification_Hybrid,classification_Inbred,soil_type_Clay,soil_type_Clay Loam,soil_type_Sandy Loam,soil_type_Silty Clay,season_Dry,season_Wet,seeding_method_Direct Seeded,seeding_method_Transplanted
107,4.4,3.2,1.78,67.7,1.6,22.8,142.1,98.4,Low,2.293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
107,4.4,3.2,5.06,84.3,2.86,30.32,211.2,76.1,Low,2.009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
107,4.4,3.2,4.89,42.5,3.12,24.08,97.3,63.0,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
107,4.4,3.2,4.51,112.3,2.33,33.51,201.6,81.8,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
107,4.4,3.2,2.79,59.7,2.29,32.89,234.2,92.7,Low,2.295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
107,4.4,3.2,0.96,55.5,2.41,28.89,187.8,78.4,Low,2.277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
113,8.7,5.9,2.0,48.3,5.21,32.44,141.8,87.3,Low,4.308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
121,5.0,4.7,3.42,124.3,3.41,27.74,255.9,78.2,Low,3.326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
109,10.8,5.5,2.7,153.0,3.57,26.25,236.4,87.7,Low,3.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
107,4.4,3.2,5.18,47.0,2.55,19.37,369.0,80.1,Low,2.351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
107,4.4,3.2,4.75,60.3,2.93,26.19,45.6,81.0,Low,2.019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
118,9.1,5.7,4.3,44.6,4.2,29.24,242.4,58.1,Low,2.869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
122,8.2,5.6,2.07,95.6,4.11,30.87,173.6,73.5,Low,4.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
109,10.8,5.5,3.76,48.2,4.54,23.54,151.2,80.6,Low,3.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
123,9.9,5.4,4.37,50.4,5.26,21.53,-4.8,82.5,Low,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
123,8.1,5.1,5.44,41.2,3.74,25.37,209.4,87.1,Low,2.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
114,14.0,5.5,4.92,49.0,3.74,27.84,233.5,79.5,Low,3.095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
123,9.9,5.4,4.16,40.1,4.32,28.42,181.8,74.4,Low,3.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
105,10.1,5.6,5.6,76.6,4.7,31.44,192.2,67.1,Low,3.811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
105,10.1,5.6,4.83,59.0,4.28,30.64,184.0,74.9,Low,3.502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
107,4.4,3.2,3.54,124.2,2.62,29.06,360.6,75.1,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
106,7.9,5.7,4.04,43.6,4.91,28.89,227.5,66.1,Low,2.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
104,9.3,5.7,3.05,100.4,4.26,26.06,171.7,92.7,Low,2.644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
123,9.9,5.4,4.38,93.7,4.41,30.29,19.3,97.9,Low,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
107,4.4,3.2,4.04,139.9,2.19,25.89,136.0,62.0,Low,2.373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
107,14.0,5.5,4.35,73.3,4.63,26.98,370.3,78.7,Low,3.877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
112,11.7,6.7,5.18,50.9,4.79,26.86,303.4,86.0,Low,4.448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
109,10.8,5.5,2.03,67.6,4.08,28.82,258.8,78.6,Low,4.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
121,5.0,4.7,2.75,61.6,3.23,30.3,256.1,79.5,Low,2.602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
107,14.0,5.5,2.86,47.9,4.79,27.93,280.9,71.9,Low,3.639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
113,8.7,5.9,3.4,44.0,4.98,27.96,150.7,81.2,Low,3.085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
118,9.1,5.7,5.85,50.2,4.88,26.81,294.0,89.5,Low,3.955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
123,8.1,5.1,5.81,101.4,4.3,24.46,104.2,109.1,Low,3.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
113,8.7,5.9,4.33,49.2,5.03,28.28,261.4,66.1,Low,3.847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
113,13.9,6.5,1.99,48.9,4.57,26.75,120.0,68.3,Low,3.999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
113,10.2,5.6,0.85,88.3,3.54,24.57,62.9,64.8,Low,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
113,8.7,5.9,1.69,61.4,4.37,27.24,291.1,66.5,Low,3.526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
121,5.0,4.7,1.27,50.4,3.4,27.35,174.3,85.5,Low,3.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
121,5.0,4.7,3.12,45.0,4.08,22.76,347.7,76.7,Low,2.524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
107,4.4,3.2,3.7,104.9,1.71,29.21,258.3,68.0,Low,2.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
131,6.7,3.1,1.91,41.4,2.5,25.45,82.7,79.4,Low,3.032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
131,6.7,3.1,5.69,73.1,1.76,30.26,266.8,75.5,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
130,6.7,3.1,1.64,43.4,2.4,26.45,2.4,83.8,Low,2.334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
131,6.7,3.1,3.68,57.2,2.3,28.55,160.1,87.3,Low,2.861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,1.98,158.6,2.39,33.0,217.4,89.8,Low,2.165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,1.3,58.5,2.89,29.91,325.7,85.5,Low,2.326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,5.63,88.7,1.28,29.33,272.1,89.6,Low,2.595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
130,6.7,3.1,2.71,153.2,2.4,30.21,169.2,69.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,5.64,46.7,1.68,28.76,271.7,74.4,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
131,6.7,3.1,4.42,41.9,2.25,23.09,177.0,78.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
131,6.7,3.1,1.19,75.7,2.58,25.65,86.2,69.6,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
131,6.7,3.1,2.27,54.1,1.9,24.7,197.0,69.5,Low,2.756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
131,6.7,3.1,5.26,97.8,2.51,27.72,344.1,80.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,4.34,43.2,2.61,25.03,170.8,78.8,Low,2.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
130,6.7,3.1,2.5,51.3,2.95,26.37,136.9,77.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,1.63,79.3,1.67,25.92,233.6,75.6,Low,2.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,0.76,67.0,2.72,29.99,174.6,62.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,1.32,56.0,1.79,25.05,146.8,70.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,5.11,42.9,2.31,29.34,214.6,76.5,Low,2.077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
131,6.7,3.1,1.71,59.8,2.26,27.42,87.1,89.5,Low,2.008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,5.5,118.4,2.39,23.26,285.9,92.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
130,6.7,3.1,5.21,53.9,1.63,27.15,296.4,93.9,Low,2.604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
130,6.7,3.1,4.95,58.0,2.75,26.52,19.0,94.6,Low,2.356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
131,6.7,3.1,5.73,50.1,1.95,24.25,-27.9,82.7,Low,2.267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
130,6.7,3.1,1.13,40.7,2.83,30.83,338.8,82.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,3.73,45.9,3.4,28.48,97.7,90.6,Low,2.019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,3.76,161.3,0.95,27.39,76.8,90.1,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
130,6.7,3.1,2.93,47.9,1.91,25.86,278.8,83.9,Low,2.689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
130,6.7,3.1,5.62,66.7,2.57,34.38,118.6,90.0,Low,2.277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
130,6.7,3.1,2.15,89.8,3.0,30.14,147.5,60.8,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,4.01,64.1,1.8,28.3,173.9,76.5,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
130,6.7,3.1,3.13,104.7,3.08,25.82,369.0,74.6,Low,2.258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,2.02,78.9,2.49,28.49,94.9,101.5,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,1.69,52.1,1.98,27.09,160.4,77.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
130,6.7,3.1,5.85,73.8,2.17,30.67,103.1,72.1,Low,2.216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
130,6.7,3.1,2.53,130.8,2.71,29.41,47.3,55.4,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,2.69,45.4,2.95,32.15,143.2,88.2,Low,2.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,3.04,84.4,2.24,30.45,37.2,87.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
131,6.7,3.1,0.34,72.1,2.89,24.55,69.4,63.5,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
131,6.7,3.1,3.23,104.3,1.72,27.28,331.7,74.7,Low,2.083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
130,6.7,3.1,1.19,72.4,2.52,27.96,178.4,82.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,2.3,89.9,1.74,31.39,137.2,74.3,Low,3.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,4.19,118.3,2.54,26.56,180.2,90.2,Low,2.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,5.73,84.2,2.05,25.78,363.9,75.6,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
131,6.7,3.1,3.81,57.2,2.27,32.7,195.8,77.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
130,6.7,3.1,2.03,57.3,2.15,28.86,253.9,80.0,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
130,6.7,3.1,4.03,89.6,2.29,22.64,416.0,73.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
130,6.7,3.1,5.94,83.0,2.56,33.25,92.9,76.1,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,3.8,65.8,2.55,26.74,68.6,76.4,Low,2.499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
130,6.7,3.1,1.34,79.6,3.23,33.23,57.1,71.5,Low,2.771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,2.95,54.5,2.15,27.41,282.0,57.5,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
131,6.7,3.1,1.89,112.5,2.18,32.77,338.6,80.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
130,6.7,3.1,5.08,176.4,1.73,30.56,129.6,65.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
130,6.7,3.1,3.19,158.1,1.99,24.86,206.3,82.0,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,5.18,67.8,2.46,33.47,174.2,79.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
131,6.7,3.1,5.03,67.5,1.98,25.12,234.8,75.7,Low,2.981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
130,6.7,3.1,4.19,130.1,2.2,28.01,172.0,73.1,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,5.65,86.5,1.93,27.87,127.0,94.1,Low,3.116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,4.73,44.9,2.18,27.47,153.0,76.0,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
130,6.7,3.1,5.58,57.9,1.82,26.61,196.8,58.8,Low,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
130,6.7,3.1,0.4,142.0,1.96,26.18,189.0,88.1,Low,2.051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,2.27,72.5,2.18,26.14,124.7,57.4,Low,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
130,6.7,3.1,2.75,95.4,2.69,30.49,299.2,68.4,Low,2.039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,4.37,44.5,2.17,29.81,173.2,75.7,Low,2.618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
131,6.7,3.1,2.53,147.7,1.09,29.01,97.7,81.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,2.48,88.3,2.02,31.95,266.9,81.0,Low,2.653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,5.45,62.2,2.82,31.18,368.8,96.8,Low,3.214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
130,6.7,3.1,4.4,87.7,2.16,29.14,257.0,86.6,Low,2.649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
130,6.7,3.1,0.73,94.1,2.69,28.21,230.8,74.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,5.54,77.0,1.8,21.73,287.3,86.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
130,6.7,3.1,1.98,140.4,1.97,24.85,246.0,68.0,Low,2.496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,4.93,50.5,2.54,24.51,285.0,91.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,2.67,46.0,2.44,30.89,244.7,73.0,Low,2.218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,1.91,69.8,2.3,30.65,182.8,105.5,Low,2.031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,5.17,44.0,3.25,25.82,217.9,75.6,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,4.58,174.5,2.0,22.63,120.3,57.0,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,2.71,89.3,1.68,25.71,116.0,109.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
130,6.7,3.1,5.23,78.5,1.63,34.07,193.0,95.7,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,3.47,79.5,2.94,28.81,45.4,91.5,Low,2.279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,3.38,106.7,2.7,24.15,292.2,76.8,Low,2.533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
130,6.7,3.1,5.2,89.2,1.95,33.23,277.0,77.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,2.96,93.5,2.44,33.51,170.6,85.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
130,6.7,3.1,0.82,120.5,1.27,31.3,253.5,90.3,Low,2.039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
111,11.7,6.4,2.48,55.1,5.01,26.07,310.0,72.5,Low,4.128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
130,6.7,3.1,5.04,91.5,2.53,31.08,223.3,66.2,Low,2.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
123,9.9,5.4,5.76,58.5,5.0,22.18,282.3,84.6,Low,3.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
130,6.7,3.1,3.92,55.3,2.92,29.49,98.7,67.7,Low,2.073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
111,11.7,6.4,0.84,45.8,5.05,21.91,324.7,80.7,Low,3.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
107,4.4,3.2,5.9,64.8,3.53,29.76,298.2,75.3,Low,2.209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
114,10.0,6.1,2.28,51.7,3.97,27.46,256.7,87.7,Low,3.873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
131,6.7,3.1,0.58,80.4,2.46,31.34,6.3,78.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
112,11.7,6.7,3.69,55.5,4.84,24.12,146.1,73.6,Low,3.526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
121,5.0,4.7,1.52,68.4,3.54,30.62,231.8,78.8,Low,2.962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,1.76,86.3,2.43,29.07,247.0,77.9,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
107,4.4,3.2,4.06,85.3,3.1,30.67,100.4,91.6,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
130,6.7,3.1,3.96,42.5,3.02,22.28,260.6,68.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
107,4.4,3.2,2.14,71.1,2.53,29.17,178.7,96.1,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
131,6.7,3.1,3.88,49.2,2.62,31.85,274.7,81.2,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
